1.4e-07, 0
9e-08, 3
1.1e-07, 0
9e-08, 1
1e-07, 6
8e-08, 4
7e-08, 6
9e-08, 1
7e-08, 8
7e-08, 6
8e-08, 13
7e-08, 8
9e-08, 10
6e-08, 6
7e-08, 10
9e-08, 10
7e-08, 5
9e-08, 7
7e-08, 11
7e-08, 13
9e-08, 12
7e-08, 15
9e-08, 18
7e-08, 17
7e-08, 26
9e-08, 14
7e-08, 19
9e-08, 16
7e-08, 21
7e-08, 14
9e-08, 21
7e-08, 18
7e-08, 17
9e-08, 13
7e-08, 16
9e-08, 23
7e-08, 16
7e-08, 13
9e-08, 24
7e-08, 16
9e-08, 26
7e-08, 18
7e-08, 17
8e-08, 22
7e-08, 19
9e-08, 20
7e-08, 12
7e-08, 17
8e-08, 20
7e-08, 20
7e-08, 20
9e-08, 28
7e-08, 16
9e-08, 18
7e-08, 20
7e-08, 18
9e-08, 29
7e-08, 26
9e-08, 17
7e-08, 17
7e-08, 18
9e-08, 29
7e-08, 19
9e-08, 29
7e-08, 20
7e-08, 21
9e-08, 22
7e-08, 20
9e-08, 19
7e-08, 15
7e-08, 19
9e-08, 21
7e-08, 24
7e-08, 21
9e-08, 22
7e-08, 14
9e-08, 20
7e-08, 15
7e-08, 23
9e-08, 25
7e-08, 26
9e-08, 23
7e-08, 21
7e-08, 24
9e-08, 20
7e-08, 19
9e-08, 21
7e-08, 20
7e-08, 15
9e-08, 20
7e-08, 26
9e-08, 23
7e-08, 27
7e-08, 21
8e-08, 21
7e-08, 13
7e-08, 29
8e-08, 19
7e-08, 15
9e-08, 23
7e-08, 27
7e-08, 25
9e-08, 14
7e-08, 24
9e-08, 24
7e-08, 27
7e-08, 15
9e-08, 17
7e-08, 11
9e-08, 19
7e-08, 25
7e-08, 29
9e-08, 29
7e-08, 24
7e-08, 19
9e-08, 19
7e-08, 20
9e-08, 15
7e-08, 28
7e-08, 18
9e-08, 13
7e-08, 21
9e-08, 28
7e-08, 21
7e-08, 19
9e-08, 24
7e-08, 25
