2e-07
7e-08
7e-08
7e-08
6e-08
5e-08
5e-08
5e-08
5e-08
1.3e-07
7e-08
7e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
7e-08
6e-08
7e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
7e-08
6e-08
6e-08
6e-08
7e-08
6e-08
6e-08
6e-08
7e-08
7e-08
7e-08
6e-08
6e-08
6e-08
5e-08
5e-08
5e-08
5e-08
9.8e-07
7e-08
6e-08
6e-08
6e-08
5e-08
5e-08
2.5e-07
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
1.1e-07
6e-08
5e-08
6e-08
1.2e-07
6e-08
6e-08
6e-08
2.4e-07
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
6e-08
6e-08
6e-08
7e-08
6e-08
7e-08
7e-08
6e-08
6e-08
7e-08
6e-08
7e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
7e-08
7e-08
6e-08
6e-08
7e-08
6e-08
6e-08
6e-08
7e-08
7e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
5e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
7e-08
6e-08
6e-08
7e-08
6e-08
7e-08
6e-08
7e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
7e-08
6e-08
6e-08
6e-08
7e-08
6e-08
6e-08
6e-08
6e-08
7e-08
7e-08
7e-08
7e-08
6e-08
7e-08
7e-08
6e-08
7e-08
7e-08
6e-08
7e-08
7e-08
6e-08
6e-08
6e-08
7e-08
6e-08
7e-08
7e-08
6e-08
7e-08
6e-08
6e-08
7e-08
6e-08
6e-08
3.5e-07
7e-08
6e-08
6e-08
7e-08
6e-08
7e-08
6e-08
7e-08
7e-08
6e-08
6e-08
6e-08
6e-08
7e-08
7e-08
7e-08
6e-08
7e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
7e-08
7e-08
7e-08
7e-08
6e-08
6e-08
6e-08
6e-08
7e-08
6e-08
9e-08
7e-08
2.2e-07
6e-08
6e-08
6e-08
6e-08
6e-08
7e-08
7e-08
7e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
7e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
7e-08
6e-08
6e-08
6e-08
8e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
7e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
7e-08
6e-08
6e-08
6e-08
1.2e-07
9e-08
6e-08
6e-08
7e-08
6e-08
6e-08
6e-08
7e-08
6e-08
7e-08
8e-08
7e-08
6e-08
7e-08
6e-08
6e-08
7e-08
6e-08
6e-08
5e-08
6e-08
6e-08
5e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
6e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
2.1e-07
6e-08
1.2e-07
6e-08
6e-08
7e-08
7e-08
7e-08
7e-08
6e-08
7e-08
7e-08
7e-08
3e-07
7e-08
7e-08
7e-08
2e-07
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
5e-08
1.3e-07
6e-08
7e-08
5e-08
6e-08
5.9e-07
7e-08
7e-08
7e-08
7e-08
7e-08
7e-08
7e-08
