3e-08, 215
3e-08, 101
8e-08, 1562
3e-08, 136
4e-08, 114
7e-08, 1276
4e-08, 178
4e-08, 174
3e-08, 157
6e-08, 1084
8e-08, 1580
4e-08, 209
4e-08, 121
3e-08, 83
4e-08, 133
8e-08, 1776
4e-08, 412
4e-08, 175
4e-08, 317
3e-08, 73
6e-08, 977
4e-08, 437
6e-08, 1310
4e-08, 245
6e-08, 1132
6e-08, 948
4e-08, 200
9e-08, 2111
5e-08, 586
7e-08, 1275
7e-08, 1225
8e-08, 1587
8e-08, 1590
5e-08, 483
6e-08, 962
4e-08, 198
9e-08, 2130
8e-08, 1570
6e-08, 1214
4e-08, 258
7e-08, 1406
7e-08, 1283
6e-08, 1047
5e-08, 800
7e-08, 1118
9e-08, 1833
5e-08, 795
6e-08, 841
5e-08, 687
1.1e-07, 2576
1.6e-07, 4373
1.2e-07, 2879
6e-08, 826
7e-08, 1152
3e-08, 105
4e-08, 130
1.1e-07, 2453
1e-07, 2133
7e-08, 1338
4e-08, 139
5e-08, 512
5e-08, 417
5e-08, 755
8e-08, 1538
6e-08, 911
1.3e-07, 3023
8e-08, 1447
4e-08, 489
1.2e-07, 2731
5e-08, 506
1.1e-07, 2591
9e-08, 1816
9e-08, 2053
1e-07, 2420
5e-08, 349
9e-08, 1908
8e-08, 1441
8e-08, 1398
6e-08, 828
1.1e-07, 2468
5e-08, 533
1.3e-07, 3066
4e-08, 353
4e-08, 195
1.8e-07, 4802
1e-07, 2260
1.2e-07, 3117
5e-08, 428
4e-08, 144
1e-07, 2186
8e-08, 1461
9e-08, 1754
6e-08, 786
6e-08, 815
7e-08, 1042
9e-08, 1784
1.2e-07, 2659
1.3e-07, 2672
1.1e-07, 2272
1.3e-07, 3340
1e-07, 2158
1.1e-07, 2459
1.4e-07, 3540
1e-07, 2055
1.6e-07, 4490
6e-08, 1001
8e-08, 1514
1e-07, 1999
1.6e-07, 4248
1.3e-07, 3014
1.3e-07, 3065
1e-07, 2148
1.1e-07, 2682
1.1e-07, 2254
6e-08, 639
6e-08, 946
5e-08, 489
8e-08, 1377
1.3e-07, 3028
1.1e-07, 2299
1.2e-07, 2785
6e-08, 807
1.2e-07, 2926
9e-08, 1938
7e-08, 1010
1.3e-07, 2849
6e-08, 728
1.6e-07, 4174
1e-07, 1836
5e-08, 410
1.1e-07, 2339
7e-08, 906
1.5e-07, 2838
1e-07, 1720
9e-08, 1409
1.6e-07, 3796
9e-08, 1684
1.1e-07, 2029
1e-07, 1648
1e-07, 1907
1.2e-07, 2573
1e-07, 1767
8e-08, 1231
1.9e-07, 4765
9e-08, 1497
