9e-08, 0
1e-08, 0
1e-08, 0
1e-08, 0
1e-08, 0
1e-08, 0
1e-08, 0
1e-08, 0
1e-08, 0
1e-08, 0
1e-08, 2
1e-08, 2
1e-08, 0
1e-08, 0
1e-08, 8
1e-08, 0
1e-08, 2
2e-08, 2
1e-08, 2
1e-08, 6
2e-08, 0
1e-08, 2
2e-08, 4
2e-08, 2
1e-08, 2
1e-08, 8
2e-08, 2
2e-08, 2
1e-08, 0
1e-08, 4
2e-08, 8
1e-08, 2
2e-08, 6
2e-08, 4
2e-08, 2
2e-08, 8
2e-08, 6
2e-08, 2
2e-08, 2
2e-08, 6
2e-08, 4
1e-08, 2
2e-08, 7
2e-08, 10
2e-08, 2
2e-08, 5
2e-08, 16
2e-08, 6
2e-08, 4
2e-08, 5
2e-08, 4
2e-08, 2
2e-08, 8
2e-08, 10
2e-08, 14
2e-08, 7
2e-08, 8
2e-08, 4
2e-08, 8
2e-08, 12
2e-08, 13
3e-08, 6
4e-08, 10
4e-08, 2
4e-08, 10
4e-08, 12
4e-08, 19
4e-08, 9
2.1e-07, 10
4e-08, 8
4e-08, 8
5e-08, 14
4e-08, 14
4e-08, 14
4e-08, 4
4e-08, 11
5e-08, 6
5e-08, 10
5e-08, 8
5e-08, 12
6e-08, 19
3e-08, 24
3e-08, 14
3e-08, 16
3e-08, 11
3e-08, 10
2e-08, 9
2e-08, 4
2e-08, 8
3e-08, 14
2e-08, 6
3e-08, 14
2e-08, 18
2e-08, 8
3e-08, 21
2e-08, 19
3e-08, 22
3e-08, 28
2e-08, 14
3e-08, 19
2e-08, 12
2e-08, 17
2e-08, 15
3e-08, 22
3e-08, 20
2e-08, 14
3e-08, 17
2e-08, 8
3e-08, 13
2e-08, 9
2e-08, 14
2e-08, 21
3e-08, 33
3e-08, 19
2e-08, 18
3e-08, 38
2e-08, 22
2e-08, 8
2e-08, 18
3e-08, 29
3e-08, 33
2e-08, 12
2e-08, 16
2e-08, 21
2e-08, 25
3e-08, 19
2e-08, 16
2e-08, 23
3e-08, 31
3e-08, 22
2e-08, 17
2e-08, 8
2e-08, 10
2e-08, 20
2e-08, 22
2e-08, 13
2e-08, 23
2e-08, 20
2e-08, 16
2e-08, 26
2e-08, 30
2e-08, 31
4e-08, 15
1e-07, 22
9e-08, 6
2.6e-07, 28
9e-08, 34
7e-08, 15
5e-08, 11
5e-08, 25
5e-08, 24
8e-08, 20
4e-08, 30
3e-07, 31
8e-08, 24
8e-08, 30
7e-08, 20
8e-08, 15
5e-08, 27
4e-08, 25
4e-08, 25
4e-08, 35
4e-08, 14
4e-08, 32
4e-08, 34
4e-08, 27
4e-08, 31
4e-08, 32
4e-08, 29
4e-08, 32
3e-08, 29
4e-08, 38
4e-08, 38
4e-08, 42
3e-08, 18
3e-08, 24
3e-08, 29
3e-08, 34
4e-08, 50
3e-08, 30
3e-08, 35
3e-08, 25
3e-08, 33
3e-08, 35
3e-08, 37
3e-08, 41
3e-08, 29
3e-08, 44
3e-08, 41
3e-08, 37
3e-08, 39
3e-08, 32
3e-08, 49
3e-08, 36
3e-08, 42
3e-08, 28
3e-08, 33
2e-08, 23
3e-08, 33
3e-08, 34
3e-08, 45
3e-08, 33
3e-08, 39
2e-08, 31
3e-08, 22
3e-08, 48
3e-08, 43
3e-08, 38
3e-08, 40
3e-08, 35
3e-08, 57
3e-08, 40
3e-08, 59
3e-08, 53
3e-08, 59
3e-08, 53
3e-08, 46
3e-08, 31
2e-08, 30
3e-08, 47
3e-08, 51
3e-08, 47
3e-08, 52
3e-08, 49
3e-08, 37
2e-08, 36
3e-08, 52
3e-08, 42
3e-08, 36
3e-08, 45
3e-08, 58
3e-08, 76
3e-08, 41
3e-08, 47
3e-08, 36
3e-08, 64
3e-08, 57
3e-08, 47
3e-08, 38
3e-08, 42
3e-08, 32
3e-08, 38
4e-08, 104
3e-08, 49
3e-08, 57
3e-08, 74
3e-08, 58
4e-08, 52
3e-08, 52
3e-08, 80
3e-08, 60
3e-08, 58
3e-08, 56
3e-08, 68
3e-08, 66
