8e-08, 0
1e-08, 6
1e-08, 0
1e-08, 3
1e-08, 4
1e-08, 2
1e-08, 3
1e-08, 1
1e-08, 5
1e-08, 11
1e-08, 6
1e-08, 10
2e-08, 17
1e-08, 13
1e-08, 10
2e-08, 12
1e-08, 14
2e-08, 17
1e-08, 11
1e-08, 14
2e-08, 16
1e-08, 14
2e-08, 12
2e-08, 17
2e-08, 16
1e-08, 9
1e-08, 11
2e-08, 20
2e-08, 23
2e-08, 22
2e-08, 20
2e-08, 26
2e-08, 23
2e-08, 29
2e-08, 20
2e-08, 23
2e-08, 22
2e-08, 20
2e-08, 29
2e-08, 32
2e-08, 22
2e-08, 27
2e-08, 28
2e-08, 27
2e-08, 27
2e-08, 24
2e-08, 27
2e-08, 26
2e-08, 30
2e-08, 29
2e-08, 29
2e-08, 34
2e-08, 20
2e-08, 23
2e-08, 23
2e-08, 20
2e-08, 32
2e-08, 30
2e-08, 18
2e-08, 30
2e-08, 24
2e-08, 32
2e-08, 32
2e-08, 24
2e-08, 27
2e-08, 24
2e-08, 30
2e-08, 24
2e-08, 28
2e-08, 33
2e-08, 31
3e-08, 33
2e-08, 28
2e-08, 33
2e-08, 28
2e-08, 28
2e-08, 29
2e-08, 24
3e-08, 38
3e-08, 34
2e-08, 24
3e-08, 37
2e-08, 35
2e-08, 33
2e-08, 27
2e-08, 27
3e-08, 43
2e-08, 22
2e-08, 29
2e-08, 26
3e-08, 33
3e-08, 31
2e-08, 28
3e-08, 33
2e-08, 29
3e-08, 41
3e-08, 33
2e-08, 26
3e-08, 34
3e-08, 32
3e-08, 34
3e-08, 41
3e-08, 36
3e-08, 31
3e-08, 34
2e-08, 28
3e-08, 41
3e-08, 33
3e-08, 38
3e-08, 28
3e-08, 33
3e-08, 34
2e-08, 32
3e-08, 33
3e-08, 33
3e-08, 36
3e-08, 31
3e-08, 34
2e-08, 25
3e-08, 39
2e-08, 28
3e-08, 38
2e-08, 28
2e-08, 31
3e-08, 34
3e-08, 31
3e-08, 35
3e-08, 37
3e-08, 41
3e-08, 26
3e-08, 30
3e-08, 31
3e-08, 35
3e-08, 45
