2.4e-07, 0
1.2e-07, 0
1.3e-07, 0
1.1e-07, 0
1.1e-07, 2
1.2e-07, 1
1e-07, 0
1.1e-07, 2
1e-07, 1
9e-08, 1
1.1e-07, 4
9e-08, 0
1e-07, 3
9e-08, 4
9e-08, 10
1e-07, 5
8e-08, 1
1e-07, 3
8e-08, 5
8e-08, 7
1e-07, 7
8e-08, 4
9e-08, 12
8e-08, 1
7e-08, 2
1e-07, 7
7e-08, 6
7e-08, 4
9e-08, 11
7e-08, 12
9e-08, 10
7e-08, 10
7e-08, 17
9e-08, 6
1e-07, 11
9e-08, 15
7e-08, 10
7e-08, 20
3.9e-07, 9
7e-08, 7
9e-08, 18
7e-08, 15
7e-08, 10
9e-08, 9
7e-08, 7
8e-08, 11
9e-08, 11
7e-08, 10
8e-08, 7
7e-08, 14
7e-08, 15
9e-08, 11
7e-08, 12
9e-08, 13
7e-08, 15
7e-08, 21
8e-08, 20
7e-08, 14
8e-08, 15
7e-08, 20
7e-08, 16
8e-08, 24
7e-08, 15
8e-08, 9
7e-08, 24
7e-08, 24
9e-08, 17
7e-08, 28
7e-08, 20
8e-08, 12
7e-08, 28
8e-08, 25
7e-08, 21
7e-08, 24
9e-08, 21
7e-08, 33
9e-08, 33
7e-08, 30
7e-08, 21
8e-08, 21
7e-08, 18
8e-08, 23
7e-08, 24
7e-08, 25
9e-08, 29
7e-08, 25
9e-08, 40
7e-08, 28
7e-08, 22
9e-08, 27
7e-08, 45
7e-08, 29
9e-08, 27
7e-08, 26
9e-08, 32
7e-08, 26
7e-08, 29
9e-08, 37
7e-08, 35
9e-08, 48
7e-08, 48
7e-08, 37
9e-08, 33
7e-08, 46
9e-08, 41
7e-08, 35
7e-08, 59
9e-08, 49
7e-08, 38
7e-08, 44
9e-08, 52
7e-08, 48
9e-08, 66
7e-08, 58
7e-08, 50
9e-08, 61
7e-08, 51
9e-08, 51
7e-08, 55
7e-08, 45
9e-08, 49
7e-08, 52
9e-08, 57
2.8e-07, 44
8e-08, 48
9e-08, 34
7e-08, 52
8e-08, 58
9e-08, 56
7e-08, 54
7e-08, 43
1e-07, 65
8e-08, 53
9e-08, 51
8e-08, 81
8e-08, 56
9e-08, 49
8e-08, 73
9e-08, 89
8e-08, 67
7e-08, 54
1e-07, 77
8e-08, 78
1e-07, 78
8e-08, 80
8e-08, 78
1e-07, 87
8e-08, 63
9e-08, 73
8e-08, 74
8e-08, 80
1e-07, 71
8e-08, 78
8e-08, 83
1e-07, 94
8e-08, 92
1e-07, 102
8e-08, 78
8e-08, 98
9e-08, 85
8e-08, 91
1.3e-07, 80
8e-08, 69
8e-08, 102
1e-07, 86
8e-08, 94
1e-07, 90
8e-08, 91
8e-08, 89
1e-07, 108
8e-08, 87
9e-08, 75
8e-08, 88
8e-08, 106
